,AvgSalary,MinSalary,MaxSalary,AvgExperience,Job_Company
2669,1431560,8.0,29.0,6.0,Project Engineer_patanjali-ayurved
2670,596904,3.6,9.6,2.5,Store Officer_statestreet-hcl-services
2671,429933,2.2,6.0,5.5,Junior Engineer Civil_statestreet-hcl-services
2672,1068413,6.8,16.8,3.0,Junior Engineer_statestreet-hcl-services
2673,369933,1.8,6.7,10.5,Site Engineer_statestreet-hcl-services
2674,365656,2.4,6.0,7.0,Deputy Manager_statestreet-hcl-services
2675,446089,2.6,6.0,4.5,Senior Engineer_statestreet-hcl-services
2676,418130,2.4,5.4,13.0,Sales Executive_statestreet-hcl-services
2677,323115,2.0,4.3,4.0,Quality Engineer_statestreet-hcl-services
2678,292006,1.5,4.5,4.5,Purchase Executive_statestreet-hcl-services
2679,341799,1.1,5.2,5.5,Design Engineer_statestreet-hcl-services
2680,1264704,6.0,18.3,8.5,Quality Inspector_s&p-global
2681,576633,2.8,8.5,3.0,Production Engineer_s&p-global
2682,405860,1.8,6.0,3.0,Senior Executive Engineer_s&p-global
2683,338202,1.4,5.3,3.5,Junior Executive_s&p-global
2684,365617,3.3070448732852826,12.01799581492676,12.5,Sales Officer_s&p-global
2685,347871,2.0,5.7,6.5,Medical Representative_s&p-global
2686,218184,3.3070448732852826,12.01799581492676,4.5,Sales Executive_s&p-global
2687,301026,1.2,5.2,6.5,Regional Manager_s&p-global
2688,513715,2.7,6.5,4.0,ISR_s&p-global
2689,341943,2.0,4.2,2.0,Research Associate_s&p-global
2690,496320,1.5,8.1,3.0,Senior Sales Officer_taj-hotels-resorts-and-palaces
2691,324650,1.5,5.0,4.0,Area Sales Manager_taj-hotels-resorts-and-palaces
2692,253596,3.3070448732852826,12.01799581492676,4.5,Product Specialist_taj-hotels-resorts-and-palaces
2693,660901,3.0,12.0,5.0,Medical Sales Representative_taj-hotels-resorts-and-palaces
2694,262361,3.3070448732852826,12.01799581492676,8.5,Officer_taj-hotels-resorts-and-palaces
2695,509505,2.5,9.0,2.5,Medical Representative_taj-hotels-resorts-and-palaces
2696,642570,2.5,10.0,4.5,Research Associate_taj-hotels-resorts-and-palaces
2697,1240662,4.9,21.0,12.0,Territory Executive_taj-hotels-resorts-and-palaces
2698,399607,2.3,6.2,6.0,QA Executive_taj-hotels-resorts-and-palaces
2699,301496,1.4,4.2,6.0,Senior Officer_taj-hotels-resorts-and-palaces
2700,290934,2.0,4.1,10.0,Management Trainee_lenskart
2701,293172,3.3070448732852826,12.01799581492676,13.5,Area Manager_lenskart
2702,325595,2.0,5.5,2.5,Area Sales Manager_lenskart
2703,298544,1.8,5.0,4.0,Executive Production_lenskart
2704,394400,2.6,6.2,2.5,Guest Service Associate_lenskart
2705,409853,2.8,5.6,4.0,Commis Chef_lenskart
2706,270630,1.4,4.0,1.5,Housekeeping Supervisor_lenskart
2707,521618,3.5,7.2,3.5,Senior Guest Service Associate_lenskart
2708,515667,3.0,7.0,4.0,Duty Manager_lenskart
2709,386959,1.6,6.5,5.0,Front Office Associate_lenskart
2710,203771,3.3070448732852826,12.01799581492676,0.5,Restaurant Manager_afcons-infrastructure
2711,254201,3.3070448732852826,12.01799581492676,10.5,Chef DE Partie_afcons-infrastructure
2712,301482,1.1,5.5,10.5,Food & Beverage Executive_afcons-infrastructure
2713,203883,3.3070448732852826,12.01799581492676,4.0,Front Office Executive_afcons-infrastructure
2714,436070,2.7,6.6,2.5,Security Guard_afcons-infrastructure
2715,170826,3.3070448732852826,12.01799581492676,3.0,Security Supervisor_afcons-infrastructure
2716,578494,3.0,10.0,5.5,Security Officer_afcons-infrastructure
2717,355445,3.3070448732852826,12.01799581492676,3.0,Sales Manager_afcons-infrastructure
2718,327764,2.1,5.0,7.0,Supervisor_afcons-infrastructure
2719,283977,1.6,4.3,1.0,Branch Coordinator_afcons-infrastructure
2720,245530,3.3070448732852826,12.01799581492676,9.5,Operations Manager_state-street-syntel
2721,245011,3.3070448732852826,12.01799581492676,6.5,Branch Head_state-street-syntel
2722,341364,3.3070448732852826,12.01799581492676,8.0,Branch Finance Lead_state-street-syntel
2723,761196,3.9,11.0,3.5,Branch HR Lead_state-street-syntel
2724,246582,3.3070448732852826,12.01799581492676,7.5,Deputy Manager_state-street-syntel
2725,322404,2.0,4.2,10.0,Channel Sales Manager_state-street-syntel
2726,587900,3.4,12.0,9.5,DPT.Manager_state-street-syntel
2727,1167291,7.2,16.0,9.0,Network Engineer_state-street-syntel
2728,426113,3.0,5.5,7.5,MIS Executive_state-street-syntel
2729,437766,3.0,5.6,6.5,Partner Account Manager_state-street-syntel
2730,784674,5.1,11.0,14.0,Deputy General Manager_tech-mahindra-business-services
2731,579126,1.4,12.5,14.0,NOC Engineer_tech-mahindra-business-services
2732,921350,6.0,11.5,10.0,Sales Executive_tech-mahindra-business-services
2733,267734,1.0,6.0,8.0,Sales Manager_tech-mahindra-business-services
2734,242265,1.4,3.4,10.0,Assistant Officer_tech-mahindra-business-services
2735,1175912,5.9,15.5,7.5,Deputy Officer_tech-mahindra-business-services
2736,3052868,19.2,42.7,13.0,Officer_tech-mahindra-business-services
2737,286494,1.4,4.8,3.0,Supervisor_tech-mahindra-business-services
2738,240299,3.3070448732852826,12.01799581492676,5.5,Data Entry Operator_tech-mahindra-business-services
2739,1157030,5.5,18.5,11.0,Warehouse Executive_tech-mahindra-business-services
2740,281639,1.0,4.6,18.5,Warehouse Incharge_tractors-and-farm-equipment
2741,340650,1.6,5.5,2.5,Logistics Executive_tractors-and-farm-equipment
2742,370906,2.1,5.1,3.5,Deputy Manager_tractors-and-farm-equipment
2743,254533,3.3070448732852826,12.01799581492676,13.0,Warehouse Manager_tractors-and-farm-equipment
2744,221227,1.0,3.5,5.0,Area Sales Executive_tractors-and-farm-equipment
2745,294764,1.4,4.2,5.5,Production Officer_tractors-and-farm-equipment
2746,374660,1.7,6.5,7.5,Sales Executive_tractors-and-farm-equipment
2747,302337,1.2,4.8,3.0,Senior Area Sales Executive_tractors-and-farm-equipment
2748,691300,3.3,10.5,2.5,PSM_tractors-and-farm-equipment
2749,543265,2.2,9.0,6.5,Maintenance Officer_tractors-and-farm-equipment
2750,752715,3.6,10.0,6.5,HR Officer_walmart
2751,602756,1.2,10.5,5.5,Quality Officer_walmart
2752,237136,3.3070448732852826,12.01799581492676,9.5,Territory Sales Incharge_walmart
2753,921858,5.4,12.7,10.0,Quality Assurance Officer_walmart
2754,299819,1.1,4.2,7.5,Agency Manager_walmart
2755,521702,2.7,10.1,7.0,Relationship Officer_walmart
2756,469943,2.2,6.5,3.5,Sales Manager_walmart
2757,426622,2.5,6.5,8.5,Deputy Manager_walmart
2758,564917,1.6,9.3,4.0,Relationship Manager_walmart
2759,576595,2.2,9.0,7.0,Senior Engineer_walmart
2760,275300,1.1,4.5,4.0,General Manager_max-healthcare
2761,245390,1.8,4.0,3.5,Deputy General Manager_max-healthcare
2762,457153,1.8,9.0,6.0,Cluster Manager_max-healthcare
2763,1325270,3.5,23.0,5.5,Assistant Engineer_max-healthcare
2764,345639,2.1,7.0,3.5,Area Sales Executive_max-healthcare
2765,804562,4.5,12.0,2.0,Service Engineer_max-healthcare
2766,4193042,24.0,55.0,4.5,Senior Area Sales Executive_max-healthcare
2767,3185416,21.0,45.0,9.5,Senior Officer_max-healthcare
2768,757669,5.0,10.2,3.5,Area Sales Manager_max-healthcare
2769,476640,2.0,7.0,8.5,Commercial Assistant_max-healthcare
2770,700471,2.4,9.5,16.0,Area Manager_ags-health
2771,674814,3.3070448732852826,12.01799581492676,15.0,Territory Executive_ags-health
2772,844111,4.3,11.0,5.5,Production Supervisor_ags-health
2773,666824,4.5,8.5,5.5,Regional Sales Manager_ags-health
2774,1326745,6.0,19.3,5.5,Customer Executive_ags-health
2775,216219,1.4,3.2,6.0,Sales Executive_ags-health
2776,1253125,5.0,19.0,6.5,Deputy Manager_ags-health
2777,580704,3.3,8.0,6.5,Area Sales Incharge_ags-health
2778,219741,3.3070448732852826,12.01799581492676,11.5,Area Sales Manager_ags-health
2779,2302794,6.3,36.5,4.0,PSR_ags-health
2780,626933,1.8,12.0,14.0,Sales Officer_mankind-pharma
2781,279005,1.0,8.0,6.0,Marketing Executive_mankind-pharma
2782,1110350,7.0,15.0,2.5,Executive Manager_mankind-pharma
2783,1118308,7.4,14.0,14.5,Sales Manager_mankind-pharma
2784,1575774,3.3070448732852826,12.01799581492676,7.0,Team Lead_mankind-pharma
2785,212898,1.0,3.2,4.5,City Manager_mankind-pharma
2786,399510,1.8,7.3,6.5,Sales Executive_mankind-pharma
2787,366696,3.3070448732852826,12.01799581492676,10.5,Team Lead Operations_mankind-pharma
2788,3918695,30.0,50.0,9.0,Area Sales Manager_mankind-pharma
2789,1544691,1.9,60.0,3.0,Area Manager_mankind-pharma
2790,381074,1.8,6.1,5.0,Supervisor_capgemini-engineering
2791,684289,3.0,10.0,6.5,Procurement Executive_capgemini-engineering
2792,275266,3.3070448732852826,12.01799581492676,12.5,Process Associate_capgemini-engineering
2793,382342,2.2,5.0,10.5,City Sales Manager_capgemini-engineering
2794,1710505,8.6,24.1,6.0,Assistant Engineer_capgemini-engineering
2795,747901,3.0,11.0,9.5,Junior Engineer_capgemini-engineering
2796,235684,3.3070448732852826,12.01799581492676,4.0,Deputy Manager_capgemini-engineering
2797,362269,2.1,4.5,7.0,Process Engineer_capgemini-engineering
2798,206514,1.2,3.5,14.5,Mechanical Engineer_capgemini-engineering
2799,636468,2.8,8.8,10.0,Senior Engineer_capgemini-engineering
2800,476944,2.4,6.4,3.5,Officer_zensar-technologies
2801,414708,2.2,5.7,4.0,Production Engineer_zensar-technologies
2802,1084782,5.0,19.0,2.5,Electrical Engineer_zensar-technologies
2803,515650,3.2,7.8,8.5,Deputy Engineer_zensar-technologies
2804,442889,1.1,7.8,5.5,Officer_zensar-technologies
2805,692656,4.1,9.6,4.0,Senior Officer_zensar-technologies
2806,621674,3.0,8.7,12.0,Assistant Officer_zensar-technologies
2807,558753,3.2,6.9,4.0,Research Associate_zensar-technologies
2808,537937,2.5,7.7,4.5,Senior Research Associate_zensar-technologies
2809,592829,3.8,7.3,8.0,Executive Assistant_zensar-technologies
2810,400778,1.6,6.4,7.5,Sales Officer_tata-technologies
2811,567576,2.8,8.7,4.5,Medical Representative_tata-technologies
2812,275370,1.6,4.5,5.5,Area Sales Manager_tata-technologies
2813,389178,2.3,6.0,8.5,Regional Sales Manager_tata-technologies
2814,556805,3.4,7.7,5.0,R&D Engineer_tata-technologies
2815,762671,4.0,10.5,7.5,Technical Lead_tata-technologies
2816,300231,1.4,4.5,3.0,Project Engineer_tata-technologies
2817,310072,1.8,4.3,4.0,Network Engineer_tata-technologies
2818,617112,3.5,8.5,6.5,Solution Specialist_tata-technologies
2819,1095991,6.5,13.1,10.0,Fault Management Engineer_tata-technologies
2820,1191774,6.0,20.6,2.5,Solution Engineer_square-yards
2821,1696058,6.1,30.0,3.0,Technical Specialist_square-yards
2822,360917,2.4,4.8,8.5,Senior Engineer_square-yards
2823,385585,1.6,8.0,15.5,Network Engineer_square-yards
2824,1498267,5.7,20.0,4.5,Senior Network Engineer_square-yards
2825,387039,1.8,8.0,6.5,Team Lead_square-yards
2826,727606,6.0,8.7,4.5,Sales Executive_square-yards
2827,920762,6.0,12.0,3.5,NOC Engineer_square-yards
2828,1855900,12.0,27.0,8.5,Customer Care Executive_square-yards
2829,630005,3.4,10.1,4.0,Customer Service Executive_square-yards
2830,340846,1.1,6.0,1.0,Senior Sales Executive_bajaj-allianz-general-insurance
2831,387148,2.1,5.5,3.5,Software Engineer_bajaj-allianz-general-insurance
2832,561877,3.1,7.5,9.0,Deputy Manager_bajaj-allianz-general-insurance
2833,329596,2.2,4.3,5.0,LIC Agent_bajaj-allianz-general-insurance
2834,362447,1.8,5.8,4.5,Insurance Adviser_bajaj-allianz-general-insurance
2835,271557,1.6,4.5,5.5,Development Officer_bajaj-allianz-general-insurance
2836,268533,1.2,3.9,10.0,Agent_bajaj-allianz-general-insurance
2837,397484,2.3,5.5,4.5,LIC Advisor_bajaj-allianz-general-insurance
2838,505444,2.1,7.5,3.0,Office Assistant_bajaj-allianz-general-insurance
2839,1132881,7.2,15.6,4.0,Financial Advisor_bajaj-allianz-general-insurance
2840,317035,3.3070448732852826,12.01799581492676,3.0,Computer Operator_fortis-healthcare
2841,327130,3.3070448732852826,12.01799581492676,6.0,Sales Executive_fortis-healthcare
2842,1068050,2.6,20.0,2.0,Life Insurance Advisor_fortis-healthcare
2843,279145,3.3070448732852826,12.01799581492676,12.5,Assistant Officer_fortis-healthcare
2844,303639,3.3070448732852826,12.01799581492676,10.0,Deputy Manager_fortis-healthcare
2845,142206,3.3070448732852826,12.01799581492676,6.5,Officer_fortis-healthcare
2846,271494,1.0,8.3,16.0,Senior Engineer_fortis-healthcare
2847,215084,3.3070448732852826,12.01799581492676,8.0,Junior Officer_fortis-healthcare
2848,239384,1.0,6.0,10.5,Senior Officer_fortis-healthcare
2849,261074,1.0,6.0,3.0,Senior Assistant_fortis-healthcare
2850,476828,2.0,8.0,4.5,Sales Officer_landmark-group
2851,1406487,7.1,19.0,5.5,Electrical Engineer_landmark-group
2852,649607,2.1,9.0,2.5,Mechanical Engineer_landmark-group
2853,746074,4.0,11.0,3.0,Branch Manager_landmark-group
2854,433941,2.2,6.6,6.5,Customer Service Executive_landmark-group
2855,812614,4.8,12.0,13.5,Area Head_landmark-group
2856,357943,2.1,4.9,10.0,Field Sales Manager_landmark-group
2857,342193,1.5,6.8,8.5,Sales Manager_landmark-group
2858,472793,2.5,8.2,7.0,Relationship Manager_landmark-group
2859,436924,2.7,8.0,10.0,Sales Executive_landmark-group
2860,521148,2.8,8.1,6.0,Assistant Branch Manager_nestle
2861,176451,3.3070448732852826,12.01799581492676,4.0,Agency Manager_nestle
2862,862244,4.7,17.0,5.5,Senior Lead_nestle
2863,371568,2.1,4.8,5.0,Process Associate_nestle
2864,393694,2.0,5.3,7.5,Field Engineer_nestle
2865,361865,2.3,6.2,2.5,Senior Software Engineer_nestle
2866,255746,1.2,4.3,10.5,Software Engineer_nestle
2867,368028,2.1,4.8,4.0,Diploma Trainee Engineer_nestle
2868,346474,2.8,4.3,6.5,Associate Officer_nestle
2869,380396,2.7,4.9,3.5,Deputy Manager_nestle
2870,344614,2.0,5.1,4.0,Technical Lead_blue-dart-express
2871,436573,2.4,6.0,1.5,System Engineer_blue-dart-express
2872,983324,5.2,17.0,5.0,Senior Systems Engineer_blue-dart-express
2873,712177,3.2,13.0,5.5,Senior Engineer_blue-dart-express
2874,209484,1.5,2.8,4.0,AC Technician_blue-dart-express
2875,492730,3.2,6.5,5.0,Deputy Manager_blue-dart-express
2876,1423161,7.9,25.0,5.0,Safety Officer_blue-dart-express
2877,1736178,7.9,24.1,2.5,Hvac Technician_blue-dart-express
2878,552120,2.4,7.8,1.5,Project Engineer_blue-dart-express
2879,840950,4.4,11.5,7.0,Hvac Engineer_blue-dart-express
2880,656752,3.2,9.8,11.0,Hvac Site Engineer_birla-sun-life-insurance
2881,194030,3.3070448732852826,12.01799581492676,7.5,Site Engineer_birla-sun-life-insurance
2882,1536558,9.3,22.7,2.0,Service Engineer_birla-sun-life-insurance
2883,403710,1.2,5.4,6.0,Territory Executive_birla-sun-life-insurance
2884,195739,3.3070448732852826,12.01799581492676,5.5,Junior Officer_birla-sun-life-insurance
2885,501531,2.0,7.2,3.5,Junior Executive_birla-sun-life-insurance
2886,385746,1.2,13.0,10.5,Officer_birla-sun-life-insurance
2887,380374,1.7,6.0,5.5,Medical Representative_birla-sun-life-insurance
2888,393269,1.3,6.0,3.5,Assistant Officer_birla-sun-life-insurance
2889,339845,1.0,6.0,6.0,Senior Territory Executive_birla-sun-life-insurance
2890,579081,2.3,8.5,4.0,Deputy Manager_ola-cabs
2891,249957,1.5,3.6,4.0,Junior Associate_ola-cabs
2892,470504,2.7,7.2,5.0,Product Specialist_ola-cabs
2893,367791,2.0,6.5,3.5,Deputy Manager_ola-cabs
2894,393376,1.1,6.7,7.0,Applications Engineer_ola-cabs
2895,367923,2.3,4.2,3.0,Senior Design Engineer_ola-cabs
2896,831832,4.5,10.3,7.0,Design Engineer_ola-cabs
2897,1281968,8.6,18.0,5.5,Project Engineer_ola-cabs
2898,238796,2.0,3.4,5.5,Analyst_ola-cabs
2899,552120,3.1,7.5,5.0,Senior Software Engineer_ola-cabs
2900,969737,7.0,12.5,12.5,Senior Analyst_fiserv
2901,772915,3.2,12.0,12.0,Technical Lead_fiserv
2902,613667,4.0,10.0,2.0,Service Engineer_fiserv
2903,641851,3.3,10.0,8.0,PRT Teacher_fiserv
2904,602614,3.0,10.0,10.0,School Teacher_fiserv
2905,478655,2.5,7.0,6.5,PGT Teacher_fiserv
2906,1578409,6.7,25.5,4.5,Primary Teacher_fiserv
2907,652514,3.9,9.5,6.5,Principal_fiserv
2908,2116379,11.0,32.0,8.0,English Teacher_fiserv
2909,452019,2.2,8.0,4.0,TGT English Teacher_fiserv
2910,415938,1.2,8.9,7.0,Assistant Teacher_igt-solutions
2911,305222,3.3070448732852826,12.01799581492676,6.5,Physical Education Teacher_igt-solutions
2912,527306,1.8,10.0,11.5,TGT Science Teacher_igt-solutions
2913,342905,1.0,7.5,7.0,Customer Service Specialist_igt-solutions
2914,1619165,5.4,30.5,7.0,Assistant Department Manager_igt-solutions
2915,387288,1.5,7.0,4.5,Customer Service Executive_igt-solutions
2916,396763,2.0,7.0,9.5,Sales Executive_igt-solutions
2917,316770,3.3070448732852826,12.01799581492676,6.0,Store Manager_igt-solutions
2918,422952,2.0,7.5,19.5,Back Dock Controller_igt-solutions
2919,451089,2.0,9.2,5.5,Cashier_igt-solutions
2920,239417,1.2,4.3,7.0,Assistant Store Manager_hdfc-sales
2921,410847,2.1,6.0,5.0,Department Manager_hdfc-sales
2922,261154,1.3,4.4,4.5,Customer Service Associate_hdfc-sales
2923,246429,1.0,5.1,10.0,Territory Manager_hdfc-sales
2924,1084715,5.8,15.0,3.5,Field Officer_hdfc-sales
2925,249851,1.5,3.3,8.0,Sales Collection Executive_hdfc-sales
2926,239486,1.3,3.6,3.5,Collections Executive_hdfc-sales
2927,627449,4.5,8.0,4.0,Sales Executive_hdfc-sales
2928,402806,2.4,6.1,12.5,Territory Collection Manager_hdfc-sales
2929,260785,1.2,3.9,4.0,Territory Sales Manager_hdfc-sales
2930,540759,2.5,7.8,4.5,Field Collection Executive_societe-generale
2931,236075,3.3070448732852826,12.01799581492676,11.0,Finance Executive_societe-generale
2932,254073,3.3070448732852826,12.01799581492676,8.5,Deputy Manager_societe-generale
2933,230092,3.3070448732852826,12.01799581492676,4.0,Territory Manager_societe-generale
2934,234358,3.3070448732852826,12.01799581492676,7.5,Territory Sales Manager_societe-generale
2935,490943,3.1,6.6,4.0,Area Sales Manager_societe-generale
2936,572904,2.3,7.8,4.0,Deputy Manager_societe-generale
2937,209603,3.3070448732852826,12.01799581492676,3.5,Sales Executive_societe-generale
2938,235783,3.3070448732852826,12.01799581492676,3.5,Marketing Executive_societe-generale
2939,891887,3.4,14.0,7.0,Design Engineer_societe-generale
2940,817058,3.3,14.0,8.5,Executive Production_blackbuck
2941,839033,3.5,14.0,3.5,Production Engineer_blackbuck
2942,1590041,5.8,25.0,3.0,Executive Accountant_blackbuck
2943,1158559,7.7,16.6,6.5,Graduate Apprentice Trainee_blackbuck
2944,249218,1.2,4.3,8.0,Senior Engineer_blackbuck
2945,467219,1.8,7.4,8.5,Junior Engineer_blackbuck
2946,321471,1.1,7.0,13.5,Assistant Engineer_blackbuck
2947,414634,1.3,7.0,13.0,Deputy Manager_blackbuck
2948,335506,1.2,8.3,2.5,Production Engineer_blackbuck
2949,335882,1.5,5.5,5.0,Team Lead_blackbuck
2950,158084,3.3070448732852826,12.01799581492676,3.0,Trainee_future-retail
2951,951657,6.1,12.5,3.5,Technician_future-retail
2952,420564,2.0,6.6,4.5,Design Engineer_future-retail
2953,647945,4.3,9.0,6.0,Senior Engineer_future-retail
2954,1529279,11.0,20.0,1.0,Deputy Manager_future-retail
2955,539839,1.0,10.9,12.5,Field Officer_future-retail
2956,287223,1.6,6.0,6.5,Territory Manager_future-retail
2957,178210,1.0,3.5,11.0,Assistant Engineer_future-retail
2958,562706,3.3070448732852826,12.01799581492676,16.0,Technician_future-retail
2959,575973,3.3,9.0,7.5,Chief Manager_future-retail
2960,423729,2.0,7.1,4.0,Senior Territory Manager_nokia
2961,903303,5.0,13.0,2.0,Territory Sales Manager_nokia
2962,347762,2.0,5.4,11.5,Senior Officer_nokia
2963,529529,3.0,7.0,4.5,Senior Software Engineer_nokia
2964,231149,1.6,3.2,5.0,Software Engineer_nokia
2965,185074,1.1,4.3,10.5,Technical Lead_nokia
2966,1927548,12.0,25.0,2.5,Module Lead_nokia
2967,764544,4.6,9.4,4.0,Data Engineer_nokia
2968,570319,3.5,7.5,3.0,Senior Engineer_nokia
2969,224275,3.3070448732852826,12.01799581492676,5.0,Software Engineering Specialist_nokia
2970,1007818,4.2,23.0,17.5,Senior Specialist_i-process-services
2971,509676,2.5,8.4,7.5,Senior Data Engineer_i-process-services
2972,2053195,9.0,32.0,4.5,Technical Specialist_i-process-services
2973,1465926,7.0,22.0,3.5,Officer_i-process-services
2974,504805,3.0,10.0,4.0,Production Officer_i-process-services
2975,813295,4.3,16.0,2.0,Territory Manager_i-process-services
2976,1686395,8.0,28.4,10.5,Area Business Manager_i-process-services
2977,2370072,10.0,36.0,7.0,Executive Production_i-process-services
2978,1012475,5.0,20.0,1.5,Regional Manager_i-process-services
2979,1249239,6.0,19.0,4.5,Technical Assistant_i-process-services
2980,408028,1.7,6.6,7.5,QC Officer_lifestyle
2981,460802,2.3,7.0,12.0,Quality Control Officer_lifestyle
2982,378546,2.0,5.7,3.5,Senior Research Fellow_lifestyle
2983,617551,3.0,9.1,7.5,Sales Executive_lifestyle
2984,718208,4.6,9.6,4.5,Software Engineer_lifestyle
2985,738239,4.5,9.8,5.5,Samsung experience Consultant_lifestyle
2986,247925,1.1,4.2,4.5,Lead Engineer_lifestyle
2987,381760,2.5,5.8,9.0,Area Business Manager_lifestyle
2988,398027,2.5,5.6,10.5,Area Sales Manager_lifestyle
2989,558568,3.9,8.1,11.0,Sales Manager_lifestyle
2990,293215,3.3070448732852826,12.01799581492676,2.5,Software Developer_voltas
2991,1319950,6.0,23.0,4.0,Regional Sales Officer_voltas
2992,295803,3.3070448732852826,12.01799581492676,4.0,Senior Associate_voltas
2993,1395210,8.0,20.0,6.0,Clinical Documentation Specialist_voltas
2994,2031103,11.5,27.0,6.0,Revenue Cycle Representative_voltas
2995,1242099,3.3,25.0,2.0,Clinical Data Analyst_voltas
2996,988925,1.1,39.1,6.0,Senior Associate_voltas
2997,1360469,7.3,23.0,8.0,Clinical Associate_voltas
2998,620538,3.0,8.8,7.5,Revenue Cycle Officer_voltas
2999,566415,3.0,10.8,9.5,Team Manager_voltas
3000,585354,3.4,7.2,9.5,Revenue Cycle Executive_eureka-forbes
3001,271940,1.0,4.8,2.0,Quality Expert_eureka-forbes
3002,235179,1.2,3.5,8.5,Medical Coder_eureka-forbes
3003,282965,1.1,5.2,4.5,Software Engineer_eureka-forbes
3004,447042,1.9,6.5,4.5,Senior Software Engineer_eureka-forbes
3005,357131,1.9,5.5,1.5,Technical Lead_eureka-forbes
3006,624052,3.2,9.5,2.5,Software Developer_eureka-forbes
3007,308958,1.5,5.6,3.0,Associate Software Engineer_eureka-forbes
3008,506831,2.3,7.5,4.0,Softwaretest Engineer_eureka-forbes
3009,360058,2.3,6.0,4.0,Team Lead_eureka-forbes
3010,654510,1.7,15.5,6.0,Customer Service Associate_state-street-corporation
3011,1164536,3.3070448732852826,12.01799581492676,4.0,Customer Care Executive_state-street-corporation
3012,1797590,4.4,34.0,6.0,Devops Engineer_state-street-corporation
3013,728773,2.0,20.0,2.5,Junior Engineer_state-street-corporation
3014,449751,1.7,9.6,4.0,Production Engineer_state-street-corporation
3015,553291,1.8,12.0,6.5,Diploma Trainee Engineer_state-street-corporation
3016,983362,3.3070448732852826,12.01799581492676,10.5,Quality Engineer_state-street-corporation
3017,258081,3.3070448732852826,12.01799581492676,4.0,Senior Engineer_state-street-corporation
3018,248876,3.3070448732852826,12.01799581492676,3.0,Quality Inspector_state-street-corporation
3019,714189,1.2,17.0,3.5,Design Engineer_state-street-corporation
3020,337753,1.3,5.1,8.5,Operator_rivigo
3021,342653,1.2,6.2,4.5,Deputy Manager_rivigo
3022,188714,1.1,2.5,4.0,Production Supervisor_rivigo
3023,275099,1.0,5.5,4.0,Supervisor_rivigo
3024,649333,3.8,9.0,4.5,Operations Executive_rivigo
3025,217481,3.3070448732852826,12.01799581492676,4.0,Cluster Manager_rivigo
3026,371460,1.6,8.2,1.5,Junior Executive_rivigo
3027,151399,3.3070448732852826,12.01799581492676,3.0,Delivery Boy_rivigo
3028,1187001,7.1,16.0,8.5,Senior Executive Operations_rivigo
3029,378156,1.5,7.3,2.0,Logistics Executive_rivigo
3030,213108,3.3070448732852826,12.01799581492676,3.0,Operation Supervisor_jmc-projects
3031,334399,1.4,5.2,1.5,Desktop Support Engineer_jmc-projects
3032,450436,2.7,6.0,11.5,Software Developer_jmc-projects
3033,266001,1.5,3.6,6.5,Duty Manager_jmc-projects
3034,186676,3.3070448732852826,12.01799581492676,3.0,Duty Officer_jmc-projects
3035,433039,2.5,5.3,4.5,Entertainment Service Provider_jmc-projects
3036,289633,1.0,4.2,6.5,Human Resource Business Associate_jmc-projects
3037,236830,1.5,3.6,2.5,IT Administrator_jmc-projects
3038,340309,1.8,4.1,2.0,Store Keeper_jmc-projects
3039,638669,2.6,11.2,5.5,Guest Relation Executive_jmc-projects
3040,376094,1.8,5.5,4.0,Guest Relation Associate_uno-minda
3041,267857,3.3070448732852826,12.01799581492676,3.0,Executive Accountant_uno-minda
3042,160969,3.3070448732852826,12.01799581492676,4.0,Housekeeping Executive_uno-minda
3043,306637,2.0,4.5,3.5,Technical Lead_uno-minda
3044,358781,2.1,4.5,7.0,Software Engineer_uno-minda
3045,244432,1.2,4.0,3.0,Senior Analyst_uno-minda
3046,313949,1.0,6.0,2.0,Senior Specialist_uno-minda
3047,256232,3.3070448732852826,12.01799581492676,2.0,Senior Software Engineer_uno-minda
3048,354139,2.0,4.6,5.0,Lead Engineer_uno-minda
3049,337979,1.9,4.1,3.5,Analyst_uno-minda
3050,1273160,6.8,20.0,3.0,Technical Specialist_the-himalaya-drug-company
3051,469005,2.0,9.2,2.0,Senior Associate_the-himalaya-drug-company
3052,470749,2.6,8.0,8.0,Network Engineer_the-himalaya-drug-company
3053,863275,5.0,15.3,6.5,Associate Consultant_the-himalaya-drug-company
3054,896591,3.0,15.5,9.5,Executive Accountant_the-himalaya-drug-company
3055,794704,4.0,14.0,3.5,Senior Consultant_the-himalaya-drug-company
3056,312797,1.8,6.3,5.0,Software Developer_the-himalaya-drug-company
3057,1212305,6.4,18.5,6.5,Trainee_the-himalaya-drug-company
3058,270289,1.6,4.3,6.5,Senior Software Engineer_the-himalaya-drug-company
3059,261948,3.3070448732852826,12.01799581492676,6.5,Team Lead_the-himalaya-drug-company
3060,779124,1.8,16.0,2.5,Software Engineer_extramarks-education
3061,241685,1.1,3.7,9.0,Data Entry Operator_extramarks-education
3062,1624861,5.0,28.3,4.5,Back Office Executive_extramarks-education
3063,816423,2.0,18.5,3.5,Sales Executive_extramarks-education
3064,229182,3.3070448732852826,12.01799581492676,4.0,Marketing Executive_extramarks-education
3065,1278237,3.0,20.0,4.0,Computer Operator_extramarks-education
3066,492115,1.5,10.0,8.0,Sales Manager_extramarks-education
3067,866096,3.1,16.0,4.0,Salesman_extramarks-education
